matchId,puuid,tier,champion
JP1_366376763,kosvs1FqLuTHLKM_V8_HFVrhahVRbo1VfvpAStL6EoLVyXD3VOfZnUscwieRP-tpwr_HrnoN7Mt4Ug,MASTER,Skarner
JP1_366348279,kosvs1FqLuTHLKM_V8_HFVrhahVRbo1VfvpAStL6EoLVyXD3VOfZnUscwieRP-tpwr_HrnoN7Mt4Ug,MASTER,Skarner
JP1_366213417,nEBm9L4q8GoGuCcS0_iWodq7PF6HorP6f94eTE3BIrzdrZXEI58yWG2fQH6YpflU6qKWumjiDkW7uw,MASTER,Zed
JP1_366113890,nEBm9L4q8GoGuCcS0_iWodq7PF6HorP6f94eTE3BIrzdrZXEI58yWG2fQH6YpflU6qKWumjiDkW7uw,MASTER,Taliyah
JP1_365888494,nEBm9L4q8GoGuCcS0_iWodq7PF6HorP6f94eTE3BIrzdrZXEI58yWG2fQH6YpflU6qKWumjiDkW7uw,MASTER,Taliyah
JP1_366447252,qGbrhMvemBLLrOsOCYZLTF25zlyFIjkRiZmuQ4Q52tBOmDXzNbpDK9sIuVvA-zkwHfY4pwFseB6nng,MASTER,Miss Fortune
JP1_366376763,qGbrhMvemBLLrOsOCYZLTF25zlyFIjkRiZmuQ4Q52tBOmDXzNbpDK9sIuVvA-zkwHfY4pwFseB6nng,MASTER,Varus
JP1_366385360,qGbrhMvemBLLrOsOCYZLTF25zlyFIjkRiZmuQ4Q52tBOmDXzNbpDK9sIuVvA-zkwHfY4pwFseB6nng,MASTER,Renekton
JP1_366411544,BcThKJVdePAF8imO9wstPYneoeH23uob1lO9qb1pcyoOqUIujCZ4kGC8boGFKC88v2W_AFESGZCmAA,MASTER,Garen
JP1_366409531,BcThKJVdePAF8imO9wstPYneoeH23uob1lO9qb1pcyoOqUIujCZ4kGC8boGFKC88v2W_AFESGZCmAA,MASTER,Garen
JP1_366398036,BcThKJVdePAF8imO9wstPYneoeH23uob1lO9qb1pcyoOqUIujCZ4kGC8boGFKC88v2W_AFESGZCmAA,MASTER,Shen
JP1_365852252,KA4LN6mqIloUCHHs8I-swz8MbQxW7SrWX0cE-0lMiIpYn9Fb8MbQgdCF1C0mrSjB0le0x7_ioyHu_Q,MASTER,Kayn
JP1_365850596,KA4LN6mqIloUCHHs8I-swz8MbQxW7SrWX0cE-0lMiIpYn9Fb8MbQgdCF1C0mrSjB0le0x7_ioyHu_Q,MASTER,Master Yi
JP1_365848602,KA4LN6mqIloUCHHs8I-swz8MbQxW7SrWX0cE-0lMiIpYn9Fb8MbQgdCF1C0mrSjB0le0x7_ioyHu_Q,MASTER,Zed
JP1_366425770,yEiu8CcFZUJMeyAwYRuKyvjoeyADGzSkxiRzrXTTyeSkg0_0bsSpnALsmLvmnhTgsXX2BHboOjdvOA,MASTER,Caitlyn
JP1_365594222,yEiu8CcFZUJMeyAwYRuKyvjoeyADGzSkxiRzrXTTyeSkg0_0bsSpnALsmLvmnhTgsXX2BHboOjdvOA,MASTER,Azir
JP1_365600475,yEiu8CcFZUJMeyAwYRuKyvjoeyADGzSkxiRzrXTTyeSkg0_0bsSpnALsmLvmnhTgsXX2BHboOjdvOA,MASTER,Azir
JP1_366455477,dfZ99F1_CstExnC4WsyXSBzX5bFzu4V8r6qQbSorYvQzT0CJb4f75nFoONbu2hFrq_yK78JEGV1KUA,MASTER,Graves
JP1_366464124,dfZ99F1_CstExnC4WsyXSBzX5bFzu4V8r6qQbSorYvQzT0CJb4f75nFoONbu2hFrq_yK78JEGV1KUA,MASTER,Viego
JP1_366453911,dfZ99F1_CstExnC4WsyXSBzX5bFzu4V8r6qQbSorYvQzT0CJb4f75nFoONbu2hFrq_yK78JEGV1KUA,MASTER,Viego
JP1_366329494,81r8iT45pSesBr06RMZKogrDAAmCbKyK470_T6pFZbfxzVm53FpPKhwpioV0lv-WAVCdUX7OhcwSoQ,MASTER,Samira
JP1_365792275,81r8iT45pSesBr06RMZKogrDAAmCbKyK470_T6pFZbfxzVm53FpPKhwpioV0lv-WAVCdUX7OhcwSoQ,MASTER,Caitlyn
JP1_365778798,81r8iT45pSesBr06RMZKogrDAAmCbKyK470_T6pFZbfxzVm53FpPKhwpioV0lv-WAVCdUX7OhcwSoQ,MASTER,Samira
JP1_366292063,yskKrhKEUnRaZ18FTUith_9ZHSD43gsQJTv_elZiXFmaQiQK7QhJPTS58QEjIfDOXx9dXZKefShUoQ,MASTER,Viego
JP1_366289710,yskKrhKEUnRaZ18FTUith_9ZHSD43gsQJTv_elZiXFmaQiQK7QhJPTS58QEjIfDOXx9dXZKefShUoQ,MASTER,Kayn
JP1_366278872,yskKrhKEUnRaZ18FTUith_9ZHSD43gsQJTv_elZiXFmaQiQK7QhJPTS58QEjIfDOXx9dXZKefShUoQ,MASTER,Kayn
JP1_365969659,SblbZq9XWiD8wQRScij9Zl26wstxfKFgTdoPoIeqWZymRu09H26oneoKgkuaaRGDh2age_1yxGoTPQ,MASTER,Gnar
JP1_365958193,SblbZq9XWiD8wQRScij9Zl26wstxfKFgTdoPoIeqWZymRu09H26oneoKgkuaaRGDh2age_1yxGoTPQ,MASTER,Akali
JP1_365965326,SblbZq9XWiD8wQRScij9Zl26wstxfKFgTdoPoIeqWZymRu09H26oneoKgkuaaRGDh2age_1yxGoTPQ,MASTER,Akali
JP1_366012544,8lPVpS0OshOjKF-TMku0fSY-0hjA2qmjfkf0HjRyuguGHI7QYlylFaTGVQ0SkAU8hryQzDATu4gmTg,MASTER,Nautilus
JP1_365880389,8lPVpS0OshOjKF-TMku0fSY-0hjA2qmjfkf0HjRyuguGHI7QYlylFaTGVQ0SkAU8hryQzDATu4gmTg,MASTER,Ashe
JP1_365855563,8lPVpS0OshOjKF-TMku0fSY-0hjA2qmjfkf0HjRyuguGHI7QYlylFaTGVQ0SkAU8hryQzDATu4gmTg,MASTER,Nami
JP1_365238587,T4jBQ2OFLQQd0dsWeG0ez8XWlv4CZob8kdJqLeaaBO723W2VoA47XGrrqQogyioZUyc5FpzqARehcw,MASTER,Soraka
JP1_365237723,T4jBQ2OFLQQd0dsWeG0ez8XWlv4CZob8kdJqLeaaBO723W2VoA47XGrrqQogyioZUyc5FpzqARehcw,MASTER,Lillia
JP1_365237190,T4jBQ2OFLQQd0dsWeG0ez8XWlv4CZob8kdJqLeaaBO723W2VoA47XGrrqQogyioZUyc5FpzqARehcw,MASTER,Viego
JP1_366462651,oU5jbkVzyWs89VF4u2ZZwC0-wU1oQeONgnnTa9-L_r4UWyB0qLRMzJf_fogX1TfnEVh_dpwB8eW99w,MASTER,Hecarim
JP1_366369580,oU5jbkVzyWs89VF4u2ZZwC0-wU1oQeONgnnTa9-L_r4UWyB0qLRMzJf_fogX1TfnEVh_dpwB8eW99w,MASTER,Aphelios
JP1_366359108,oU5jbkVzyWs89VF4u2ZZwC0-wU1oQeONgnnTa9-L_r4UWyB0qLRMzJf_fogX1TfnEVh_dpwB8eW99w,MASTER,Ezreal
JP1_366455477,rt9nqdgvIhWFTQMTzMhI6QAlzq8ZOW0zfFLC0pvvbbxR7mxQUMlUevpBNzQqMVEUgIXumNwPxP5QtA,MASTER,Azir
JP1_366464124,rt9nqdgvIhWFTQMTzMhI6QAlzq8ZOW0zfFLC0pvvbbxR7mxQUMlUevpBNzQqMVEUgIXumNwPxP5QtA,MASTER,Sivir
JP1_366454008,rt9nqdgvIhWFTQMTzMhI6QAlzq8ZOW0zfFLC0pvvbbxR7mxQUMlUevpBNzQqMVEUgIXumNwPxP5QtA,MASTER,Sivir
JP1_366364338,JkGHNcmcPIqV8iZaLALD0k3cm59RfTfPSAlY8Nk79syg_Fl1BlMFsxS7ed_KUEBF0m11zN_HtylXgQ,MASTER,Sivir
JP1_366362603,JkGHNcmcPIqV8iZaLALD0k3cm59RfTfPSAlY8Nk79syg_Fl1BlMFsxS7ed_KUEBF0m11zN_HtylXgQ,MASTER,Tristana
JP1_366360314,JkGHNcmcPIqV8iZaLALD0k3cm59RfTfPSAlY8Nk79syg_Fl1BlMFsxS7ed_KUEBF0m11zN_HtylXgQ,MASTER,Kai'Sa
JP1_366302660,JmN0Ge2pHVQZDVDtKvfCXNMW7sSPlsPMxDpEPpYigvSP04oaWrOR5a4n922GqsvBurS9wmlGGR48cw,MASTER,Akali
JP1_366274960,JmN0Ge2pHVQZDVDtKvfCXNMW7sSPlsPMxDpEPpYigvSP04oaWrOR5a4n922GqsvBurS9wmlGGR48cw,MASTER,Vex
JP1_366196686,JmN0Ge2pHVQZDVDtKvfCXNMW7sSPlsPMxDpEPpYigvSP04oaWrOR5a4n922GqsvBurS9wmlGGR48cw,MASTER,Vex
JP1_366226532,XTSRG9rHT9UyD9NvHrgQYPFqokeABySXpEXBtuQYAjGPluDBaDlC8GLFAw256hYjXYUpgDLRudlHww,MASTER,Miss Fortune
JP1_366224657,XTSRG9rHT9UyD9NvHrgQYPFqokeABySXpEXBtuQYAjGPluDBaDlC8GLFAw256hYjXYUpgDLRudlHww,MASTER,Miss Fortune
JP1_365577804,XTSRG9rHT9UyD9NvHrgQYPFqokeABySXpEXBtuQYAjGPluDBaDlC8GLFAw256hYjXYUpgDLRudlHww,MASTER,Miss Fortune
JP1_365884605,0c-J0hmgENuAn_8Axr29wKOVePbNiotkeUWbnVTw_3VNfvjxgz99o5pe4ly_CkloifxPh5jqYnUO0g,MASTER,Renata Glasc
JP1_365770747,0c-J0hmgENuAn_8Axr29wKOVePbNiotkeUWbnVTw_3VNfvjxgz99o5pe4ly_CkloifxPh5jqYnUO0g,MASTER,Morgana
JP1_365758427,0c-J0hmgENuAn_8Axr29wKOVePbNiotkeUWbnVTw_3VNfvjxgz99o5pe4ly_CkloifxPh5jqYnUO0g,MASTER,Taric
JP1_366460609,hBSZfRRYwcQT1L_5Y8UHrDQuhZupIsKQPHj6k6igyjQyHp5DMhFL0vh1fATR68KbSEUbIZxVy_dFBA,MASTER,Diana
JP1_366449850,hBSZfRRYwcQT1L_5Y8UHrDQuhZupIsKQPHj6k6igyjQyHp5DMhFL0vh1fATR68KbSEUbIZxVy_dFBA,MASTER,Akali
JP1_366447252,hBSZfRRYwcQT1L_5Y8UHrDQuhZupIsKQPHj6k6igyjQyHp5DMhFL0vh1fATR68KbSEUbIZxVy_dFBA,MASTER,Azir
JP1_366369720,lnFPKi4J5J5kVfn1ejeXXGnYxujSymtsXNjLbdMWILYzUNBANB_XorM2swycCqqdbNVuZvw4PKPNMQ,MASTER,Seraphine
JP1_366301889,lnFPKi4J5J5kVfn1ejeXXGnYxujSymtsXNjLbdMWILYzUNBANB_XorM2swycCqqdbNVuZvw4PKPNMQ,MASTER,Swain
JP1_366300110,lnFPKi4J5J5kVfn1ejeXXGnYxujSymtsXNjLbdMWILYzUNBANB_XorM2swycCqqdbNVuZvw4PKPNMQ,MASTER,Swain
JP1_366433778,qDju9HdYxrI86kruGg_W2oEJoCJ199Qklqx4b6zdgD_Or33dZvK6XkHpKL4T4u3xaSKeD_Zvk1hw_g,MASTER,Yone
JP1_366431577,qDju9HdYxrI86kruGg_W2oEJoCJ199Qklqx4b6zdgD_Or33dZvK6XkHpKL4T4u3xaSKeD_Zvk1hw_g,MASTER,Kayn
JP1_366419207,qDju9HdYxrI86kruGg_W2oEJoCJ199Qklqx4b6zdgD_Or33dZvK6XkHpKL4T4u3xaSKeD_Zvk1hw_g,MASTER,Viktor
JP1_366454106,yaV33NmEvkMs7cIjwQ6cDC5bzUvjCHqPpmcEvwFQ1gAAEqXZFt2X3hPup_4lgJYgnb8vtejdGEhbmA,MASTER,Fizz
JP1_366453506,yaV33NmEvkMs7cIjwQ6cDC5bzUvjCHqPpmcEvwFQ1gAAEqXZFt2X3hPup_4lgJYgnb8vtejdGEhbmA,MASTER,Anivia
JP1_366462442,yaV33NmEvkMs7cIjwQ6cDC5bzUvjCHqPpmcEvwFQ1gAAEqXZFt2X3hPup_4lgJYgnb8vtejdGEhbmA,MASTER,Lissandra
JP1_366311301,Ft-WtmmDZwuDqprs1rX-kBYLrqTSI7rbpd_aGv5SDT7nYYaQsIUUY03jVn3shAN9cyHYWeGzH8W_ZA,MASTER,Nami
JP1_366223391,Ft-WtmmDZwuDqprs1rX-kBYLrqTSI7rbpd_aGv5SDT7nYYaQsIUUY03jVn3shAN9cyHYWeGzH8W_ZA,MASTER,Miss Fortune
JP1_366220652,Ft-WtmmDZwuDqprs1rX-kBYLrqTSI7rbpd_aGv5SDT7nYYaQsIUUY03jVn3shAN9cyHYWeGzH8W_ZA,MASTER,Sivir
JP1_366464062,7J1B6F69l3zz6J6mWMbfMGWrlstHjvry_w3b_qG7B-peNoxH99pC5krBwqpp_vE6_GhySuv0ZPaxyA,MASTER,Yone
JP1_366453911,7J1B6F69l3zz6J6mWMbfMGWrlstHjvry_w3b_qG7B-peNoxH99pC5krBwqpp_vE6_GhySuv0ZPaxyA,MASTER,Illaoi
JP1_366453506,7J1B6F69l3zz6J6mWMbfMGWrlstHjvry_w3b_qG7B-peNoxH99pC5krBwqpp_vE6_GhySuv0ZPaxyA,MASTER,Illaoi
JP1_366260168,JAB_5UwHDrm_4BNbWNfwLe8XZQt-0QHhEvHs12_VLMH4BnNf0MJ2-J9RfrznsEQYCA4h0PvNfqqQbg,MASTER,Kai'Sa
JP1_366246854,JAB_5UwHDrm_4BNbWNfwLe8XZQt-0QHhEvHs12_VLMH4BnNf0MJ2-J9RfrznsEQYCA4h0PvNfqqQbg,MASTER,Kai'Sa
JP1_365851096,JAB_5UwHDrm_4BNbWNfwLe8XZQt-0QHhEvHs12_VLMH4BnNf0MJ2-J9RfrznsEQYCA4h0PvNfqqQbg,MASTER,Ashe
JP1_366312306,Czrb8IOLHEguBOA1_JgxLo1CPddPsaYMqhJIztesBjEbxbh0PrrPWuBFYwAbe-e8QWnCGypirJPoxA,MASTER,Draven
JP1_366320271,Czrb8IOLHEguBOA1_JgxLo1CPddPsaYMqhJIztesBjEbxbh0PrrPWuBFYwAbe-e8QWnCGypirJPoxA,MASTER,Draven
JP1_366298697,Czrb8IOLHEguBOA1_JgxLo1CPddPsaYMqhJIztesBjEbxbh0PrrPWuBFYwAbe-e8QWnCGypirJPoxA,MASTER,Senna
JP1_366113701,8QuXwA8Uv4GHDsNeETzeibB1plqfsVCVchCI2L8zf2MeU7srqUeq6W1JMO80N5iFdZo7oV1GcBMk2Q,MASTER,Lulu
JP1_366005189,8QuXwA8Uv4GHDsNeETzeibB1plqfsVCVchCI2L8zf2MeU7srqUeq6W1JMO80N5iFdZo7oV1GcBMk2Q,MASTER,Yuumi
JP1_365957030,8QuXwA8Uv4GHDsNeETzeibB1plqfsVCVchCI2L8zf2MeU7srqUeq6W1JMO80N5iFdZo7oV1GcBMk2Q,MASTER,Yuumi
JP1_366266185,AVC8Pj97_dkO_sPN7IE5Z8IkYurk-v5hulR6YpucanSDieGoGHY9xDOLvrtYg2cI5CA47k34tMlhRQ,MASTER,Warwick
JP1_365887360,AVC8Pj97_dkO_sPN7IE5Z8IkYurk-v5hulR6YpucanSDieGoGHY9xDOLvrtYg2cI5CA47k34tMlhRQ,MASTER,Warwick
JP1_365565469,AVC8Pj97_dkO_sPN7IE5Z8IkYurk-v5hulR6YpucanSDieGoGHY9xDOLvrtYg2cI5CA47k34tMlhRQ,MASTER,Shen
JP1_366287788,tTGWXVgIUMcMEdumK6vOhdsiwINjF_7Iqt7uKBra7IyJs_bg2lsRgyd8fC00cIg4m9Ebj8APMWGjag,MASTER,Rammus
JP1_366276995,tTGWXVgIUMcMEdumK6vOhdsiwINjF_7Iqt7uKBra7IyJs_bg2lsRgyd8fC00cIg4m9Ebj8APMWGjag,MASTER,Wukong
JP1_366276171,tTGWXVgIUMcMEdumK6vOhdsiwINjF_7Iqt7uKBra7IyJs_bg2lsRgyd8fC00cIg4m9Ebj8APMWGjag,MASTER,Wukong
JP1_366230170,UU0ba6YiDL5spCp-S57dB_DYBcD-mBci8zPZ2lspm4NI_MCV2a3CZRzo_WxkqJKtBkcbrrYly80WNQ,MASTER,Talon
JP1_366217747,UU0ba6YiDL5spCp-S57dB_DYBcD-mBci8zPZ2lspm4NI_MCV2a3CZRzo_WxkqJKtBkcbrrYly80WNQ,MASTER,Draven
JP1_366225932,UU0ba6YiDL5spCp-S57dB_DYBcD-mBci8zPZ2lspm4NI_MCV2a3CZRzo_WxkqJKtBkcbrrYly80WNQ,MASTER,Kai'Sa
JP1_366389669,_H9n0oVY51QpHb9I_1HJ8C0yBDClND1Fsp-1RkSBQNEGBNLg9F3WaaH0VxzgkeQL-ZtDb0Gdpkzb2A,MASTER,Zac
JP1_366388468,_H9n0oVY51QpHb9I_1HJ8C0yBDClND1Fsp-1RkSBQNEGBNLg9F3WaaH0VxzgkeQL-ZtDb0Gdpkzb2A,MASTER,Zac
JP1_365656882,_H9n0oVY51QpHb9I_1HJ8C0yBDClND1Fsp-1RkSBQNEGBNLg9F3WaaH0VxzgkeQL-ZtDb0Gdpkzb2A,MASTER,Zac
JP1_365923705,Dt1YpkNam-nz9R2E79dHx3OK4ClTD_spJgOZcg4pMN0_Wu-jIrSIfrxAOlPfAuzQqzhqnU8JQ91sBA,MASTER,Sivir
JP1_365912880,Dt1YpkNam-nz9R2E79dHx3OK4ClTD_spJgOZcg4pMN0_Wu-jIrSIfrxAOlPfAuzQqzhqnU8JQ91sBA,MASTER,Aphelios
JP1_365912030,Dt1YpkNam-nz9R2E79dHx3OK4ClTD_spJgOZcg4pMN0_Wu-jIrSIfrxAOlPfAuzQqzhqnU8JQ91sBA,MASTER,Xayah
JP1_366420418,RpKpqe261xy4WCZ5wFmtTzlo0R2bitoI4_9gw-m6Mt1h7pEt8Oj9k5mS4xr1KPzseSpO_rCdpAO9LQ,MASTER,Nidalee
JP1_366378788,RpKpqe261xy4WCZ5wFmtTzlo0R2bitoI4_9gw-m6Mt1h7pEt8Oj9k5mS4xr1KPzseSpO_rCdpAO9LQ,MASTER,Nidalee
JP1_366377694,RpKpqe261xy4WCZ5wFmtTzlo0R2bitoI4_9gw-m6Mt1h7pEt8Oj9k5mS4xr1KPzseSpO_rCdpAO9LQ,MASTER,Sett
JP1_366451700,7d6AfNOrq-DF0WnIGzcSstcTZZpXFCntYRw4L2oz22bIxO-9XH8xkH-5LvLRR1HNsIYvMgtLNd9pBQ,MASTER,Ezreal
JP1_366451178,7d6AfNOrq-DF0WnIGzcSstcTZZpXFCntYRw4L2oz22bIxO-9XH8xkH-5LvLRR1HNsIYvMgtLNd9pBQ,MASTER,Lissandra
JP1_366356530,7d6AfNOrq-DF0WnIGzcSstcTZZpXFCntYRw4L2oz22bIxO-9XH8xkH-5LvLRR1HNsIYvMgtLNd9pBQ,MASTER,Morgana
JP1_365779420,yNYQ3qeZtgiUWFeB_QQvWoV3gc4Sw88mp7FexyYULGNDdF3EFn_-NkdxwqJQavdYPlOZTn7_C2-GFA,MASTER,Gangplank
JP1_365777350,yNYQ3qeZtgiUWFeB_QQvWoV3gc4Sw88mp7FexyYULGNDdF3EFn_-NkdxwqJQavdYPlOZTn7_C2-GFA,MASTER,Swain
JP1_365773905,yNYQ3qeZtgiUWFeB_QQvWoV3gc4Sw88mp7FexyYULGNDdF3EFn_-NkdxwqJQavdYPlOZTn7_C2-GFA,MASTER,Gangplank
JP1_366419700,T4V62TTkBqooPK26aYCGruUjreg7q_y2DDCjK9-VOj2HHMY_I_VVefRqV2aUpJ5YNS_LD2GhP2whXw,MASTER,Taliyah
JP1_366417553,T4V62TTkBqooPK26aYCGruUjreg7q_y2DDCjK9-VOj2HHMY_I_VVefRqV2aUpJ5YNS_LD2GhP2whXw,MASTER,Elise
JP1_366424477,T4V62TTkBqooPK26aYCGruUjreg7q_y2DDCjK9-VOj2HHMY_I_VVefRqV2aUpJ5YNS_LD2GhP2whXw,MASTER,Kindred
JP1_366359108,BtjpB_RScAswk3ri8b9ORhrJMNomLXbWrjHWWScu2OVcZjPIWgMJGi856BGIhs7qhr8NrRTWe98gow,MASTER,Seraphine
JP1_366263061,BtjpB_RScAswk3ri8b9ORhrJMNomLXbWrjHWWScu2OVcZjPIWgMJGi856BGIhs7qhr8NrRTWe98gow,MASTER,Sona
JP1_366250984,BtjpB_RScAswk3ri8b9ORhrJMNomLXbWrjHWWScu2OVcZjPIWgMJGi856BGIhs7qhr8NrRTWe98gow,MASTER,Lux
JP1_366017222,n-j8Ua4Xc8F3DXH6XR_IxOtm4NVMiHBKsZVJlQ1RX6zbY1ma_EwVgNsz4kYQamc7oAN8fp6zj9yaeg,MASTER,Lee Sin
JP1_365920841,n-j8Ua4Xc8F3DXH6XR_IxOtm4NVMiHBKsZVJlQ1RX6zbY1ma_EwVgNsz4kYQamc7oAN8fp6zj9yaeg,MASTER,Graves
JP1_365853916,n-j8Ua4Xc8F3DXH6XR_IxOtm4NVMiHBKsZVJlQ1RX6zbY1ma_EwVgNsz4kYQamc7oAN8fp6zj9yaeg,MASTER,Gangplank
JP1_366351392,RwXZUqnhU0dpFo3FFtVroov_Ruh3zEwvJZ5WcJW_RBzGT5pOD9Gl1HsOvpACONWS7JhdM2XW1m6kWg,MASTER,Shen
JP1_366234300,RwXZUqnhU0dpFo3FFtVroov_Ruh3zEwvJZ5WcJW_RBzGT5pOD9Gl1HsOvpACONWS7JhdM2XW1m6kWg,MASTER,Xerath
JP1_366198862,RwXZUqnhU0dpFo3FFtVroov_Ruh3zEwvJZ5WcJW_RBzGT5pOD9Gl1HsOvpACONWS7JhdM2XW1m6kWg,MASTER,Xerath
JP1_365758162,r3rp4ht4eo8IHGFAEGrv3uezLataxG_OpTbkJXZEVLEJ4lrxSF_hqGsN33Jo6sHblqNqGav2cUJBOA,MASTER,Sivir
JP1_365756803,r3rp4ht4eo8IHGFAEGrv3uezLataxG_OpTbkJXZEVLEJ4lrxSF_hqGsN33Jo6sHblqNqGav2cUJBOA,MASTER,Lissandra
JP1_365764126,r3rp4ht4eo8IHGFAEGrv3uezLataxG_OpTbkJXZEVLEJ4lrxSF_hqGsN33Jo6sHblqNqGav2cUJBOA,MASTER,Lissandra
JP1_366252875,nXo0PjZO7xdMPUS73zQqlIqLffMj-lloLsdLeNEKwOP7BrZa5_y4HAlV5EdOma-sZPzz8yWoq9pLpQ,MASTER,Ezreal
JP1_366249965,nXo0PjZO7xdMPUS73zQqlIqLffMj-lloLsdLeNEKwOP7BrZa5_y4HAlV5EdOma-sZPzz8yWoq9pLpQ,MASTER,Lucian
JP1_366151524,nXo0PjZO7xdMPUS73zQqlIqLffMj-lloLsdLeNEKwOP7BrZa5_y4HAlV5EdOma-sZPzz8yWoq9pLpQ,MASTER,Sivir
JP1_366182111,h0GFgvbTqjQF-iQX-PVrvbi1NWaKwvf8RnnIToioOvJLCJMnz2tdBDfdLL2xY_IK90bSZljfh6wOjA,MASTER,Renata Glasc
JP1_366171410,h0GFgvbTqjQF-iQX-PVrvbi1NWaKwvf8RnnIToioOvJLCJMnz2tdBDfdLL2xY_IK90bSZljfh6wOjA,MASTER,Xayah
JP1_366171056,h0GFgvbTqjQF-iQX-PVrvbi1NWaKwvf8RnnIToioOvJLCJMnz2tdBDfdLL2xY_IK90bSZljfh6wOjA,MASTER,Kai'Sa
JP1_366408950,ch1XNEn5xiCsww1yUWs9RMcYS7U5YYiCWqm68L313lfdP-oSCJwNguXs7l6ncYw-3JLduosttVOpDQ,MASTER,Jhin
JP1_366397964,ch1XNEn5xiCsww1yUWs9RMcYS7U5YYiCWqm68L313lfdP-oSCJwNguXs7l6ncYw-3JLduosttVOpDQ,MASTER,Ashe
JP1_366306675,ch1XNEn5xiCsww1yUWs9RMcYS7U5YYiCWqm68L313lfdP-oSCJwNguXs7l6ncYw-3JLduosttVOpDQ,MASTER,Aphelios
JP1_365965326,Wixbd3iUzizaPvFErYuzceXPF6STcFCjSVrL3eJcGBCba-11vhGgw3w-f4B0kRGYFaEOh_f0UHKLnA,MASTER,Kai'Sa
JP1_365951311,Wixbd3iUzizaPvFErYuzceXPF6STcFCjSVrL3eJcGBCba-11vhGgw3w-f4B0kRGYFaEOh_f0UHKLnA,MASTER,Kai'Sa
JP1_365949436,Wixbd3iUzizaPvFErYuzceXPF6STcFCjSVrL3eJcGBCba-11vhGgw3w-f4B0kRGYFaEOh_f0UHKLnA,MASTER,Kai'Sa
JP1_365795140,7KLmofiDDhzcV13vT7SMH1Er4fr7IUmpzBPIA7C2Nkchuj1KGbi3-8lIVbCY9Dl9xFO6WM4GYOGcnA,MASTER,Anivia
JP1_365800819,7KLmofiDDhzcV13vT7SMH1Er4fr7IUmpzBPIA7C2Nkchuj1KGbi3-8lIVbCY9Dl9xFO6WM4GYOGcnA,MASTER,Soraka
JP1_365473172,7KLmofiDDhzcV13vT7SMH1Er4fr7IUmpzBPIA7C2Nkchuj1KGbi3-8lIVbCY9Dl9xFO6WM4GYOGcnA,MASTER,Amumu
JP1_366311159,OBWvYVsYQgkRTbmPhi2OIcPA9XALxGaxhPnfICmqtZDsBrTIm7keMDTFu_MTHVRkKqFne9hVpLYPEw,MASTER,Wukong
JP1_366299725,OBWvYVsYQgkRTbmPhi2OIcPA9XALxGaxhPnfICmqtZDsBrTIm7keMDTFu_MTHVRkKqFne9hVpLYPEw,MASTER,Udyr
JP1_366307985,OBWvYVsYQgkRTbmPhi2OIcPA9XALxGaxhPnfICmqtZDsBrTIm7keMDTFu_MTHVRkKqFne9hVpLYPEw,MASTER,Swain
JP1_366420418,A_DtP1cTxndW9s6HseJW95ZGzntK9kJt9sYSvs6o7viyWT4TffIJwvhyXT3byNK_oBJeKlIFxOfkng,MASTER,Sivir
JP1_366394500,A_DtP1cTxndW9s6HseJW95ZGzntK9kJt9sYSvs6o7viyWT4TffIJwvhyXT3byNK_oBJeKlIFxOfkng,MASTER,Sivir
JP1_366393024,A_DtP1cTxndW9s6HseJW95ZGzntK9kJt9sYSvs6o7viyWT4TffIJwvhyXT3byNK_oBJeKlIFxOfkng,MASTER,Azir
JP1_366281167,Db7uGszHGXJSqp2sK7SIiychvLnWuvVCeMRSfoWew2Giw0TCAywvi9oxKAMDk7TQzM5yp-oXdhGIrg,MASTER,Yone
JP1_366270274,Db7uGszHGXJSqp2sK7SIiychvLnWuvVCeMRSfoWew2Giw0TCAywvi9oxKAMDk7TQzM5yp-oXdhGIrg,MASTER,Yone
JP1_366259288,Db7uGszHGXJSqp2sK7SIiychvLnWuvVCeMRSfoWew2Giw0TCAywvi9oxKAMDk7TQzM5yp-oXdhGIrg,MASTER,Yasuo
JP1_366287234,tTzvbtohume2lt_pMxGDlrphDW-Wq-YoanV2g5jUBfY89SI7LMPH551al-Hf27WM8FdBu6ZxtCxrlg,MASTER,Yuumi
JP1_365752811,tTzvbtohume2lt_pMxGDlrphDW-Wq-YoanV2g5jUBfY89SI7LMPH551al-Hf27WM8FdBu6ZxtCxrlg,MASTER,Caitlyn
JP1_365696982,tTzvbtohume2lt_pMxGDlrphDW-Wq-YoanV2g5jUBfY89SI7LMPH551al-Hf27WM8FdBu6ZxtCxrlg,MASTER,Caitlyn
JP1_366419023,whfsUgbSoRJaQPIbgMs6K7I9n2wKaZEuWF7CsuHilTKMQXesph2MYjJPmdM9foPVgIjpx3nnlxnghQ,MASTER,Yone
JP1_366422649,whfsUgbSoRJaQPIbgMs6K7I9n2wKaZEuWF7CsuHilTKMQXesph2MYjJPmdM9foPVgIjpx3nnlxnghQ,MASTER,Yone
JP1_366385924,whfsUgbSoRJaQPIbgMs6K7I9n2wKaZEuWF7CsuHilTKMQXesph2MYjJPmdM9foPVgIjpx3nnlxnghQ,MASTER,Yone
JP1_366373065,ioiGwG4P8FP20RDJQFR4Py3OWuOx1pR5IbSgWHWBBKiYysR8oMsAgG0b_aTl8Lv4n_jpWrrreDTP5w,MASTER,Akshan
